Account Number,Income,Credit Limit,Credit Rating,Household Size,Education Years,TV Hours Per Week,Age,Gender,Married,Credit Limit Breach
11213570,56.1,19.26037037037037,555.6222222222223,7,2,28,36,Female,Yes,No
18035198,95.3,23.316296296296294,738.9777777777778,5,4,36,45,Male,Yes,No
11010959,53.2,11.34551724137931,500.7310344827587,2,1,20,58,Male,No,No
1892242,38.9,14.464421768707483,507.86530612244894,8,2,2,49,Female,No,No
6922311,78.4,18.259999999999998,735.6,7,2,24,40,Male,No,No
28939370,41.0,11.86111111111111,591.6666666666666,3,4,27,30,Male,Yes,No
23767087,99.9,25.249181286549707,794.9508771929825,5,3,40,57,Female,No,No
15213716,90.0,21.45128205128205,747.0769230769231,5,5,10,65,Male,No,No
18699523,79.3,16.633333333333333,818.0,3,1,40,22,Male,No,No
5263212,24.6,12.993703703703705,479.62222222222226,4,2,53,36,Male,Yes,No
5089191,75.1,18.756666666666668,645.4,2,0,24,50,Male,No,No
12949615,61.6,13.370769230769232,682.2461538461539,7,4,0,52,Female,No,Yes
3825717,92.2,18.633603603603603,698.0162162162162,6,0,14,37,Male,No,No
9146292,120.7,22.6,756.0,5,3,42,55,Female,Yes,No
15339246,48.7,11.811045751633989,588.6627450980393,3,1,51,51,Male,Yes,No
26132104,97.4,23.69030303030303,701.4181818181819,7,1,7,44,Female,No,Yes
28264432,44.5,14.847619047619048,470.8571428571429,8,3,36,56,Male,No,No
28406633,94.6,15.383333333333333,803.0,6,1,7,33,Female,No,No
26560453,9.9,12.599181286549708,395.9508771929825,3,3,43,57,Female,Yes,No
10476048,79.3,22.27988700564972,616.793220338983,7,3,38,59,Female,Yes,No
22643733,98.1,17.811604938271607,768.6962962962963,6,2,9,27,Male,Yes,No
133779,51.9,17.707619047619048,462.45714285714286,7,2,45,56,Male,No,No
12614495,89.2,14.33128205128205,619.876923076923,8,1,57,65,Male,No,No
20280111,70.2,18.884901960784312,713.0941176470589,3,1,41,34,Male,Yes,Yes
15055118,27.5,14.00077519379845,480.04651162790697,3,4,10,43,Female,No,No
13233604,106.7,25.066666666666666,784.0,1,2,51,46,Female,Yes,No
22356529,98.4,18.933333333333334,776.0,5,1,27,22,Female,No,No
15289821,104.1,17.141075268817204,848.4645161290323,3,4,52,31,Male,Yes,No
19872887,45.2,19.284901960784314,617.0941176470589,2,2,14,34,Male,Yes,No
5322783,82.7,24.522105263157897,691.3263157894737,4,3,41,38,Male,No,Yes
13581148,46.8,22.124421768707485,667.465306122449,7,4,56,49,Male,Yes,No
22589206,27.0,9.386868686868688,443.21212121212125,7,2,44,66,Female,Yes,No
11367433,83.1,22.128235294117648,727.6941176470589,7,0,41,34,Female,No,No
3536867,17.5,9.631045751633987,397.8627450980392,4,4,35,51,Female,No,Yes
12175940,42.9,16.42551724137931,565.5310344827586,3,2,39,58,Female,No,No
12276104,71.8,19.62077519379845,517.246511627907,7,0,51,43,Male,Yes,No
21567246,80.1,19.206666666666667,612.4,7,3,23,50,Female,Yes,No
18836748,58.8,13.86322033898305,591.793220338983,5,4,43,59,Female,No,No
17179709,84.3,19.583333333333336,755.0,6,3,47,51,Male,Yes,No
29416131,71.8,21.414444444444445,624.8666666666667,4,3,9,48,Female,Yes,Yes
28037126,50.4,21.126666666666665,667.6,4,2,16,32,Male,No,No
5251786,59.6,17.944421768707485,536.665306122449,8,1,6,49,Male,No,No
7217585,47.6,18.925470085470085,475.52820512820506,8,2,32,39,Male,Yes,No
24273787,66.3,18.85,771.0,7,3,6,24,Female,Yes,No
3239367,98.0,22.333333333333336,800.0,4,4,53,40,Male,No,No
22314332,115.8,27.725847953216373,823.5508771929824,2,2,11,57,Male,Yes,Yes
20150325,65.2,19.15156862745098,729.0941176470589,4,1,37,34,Male,No,No
25787536,22.4,10.890952380952381,413.4571428571429,3,4,51,56,Male,Yes,No
11009837,71.5,15.037037037037036,542.2222222222222,6,0,33,36,Male,No,No
9192465,82.5,21.35246913580247,741.1481481481482,4,3,40,54,Male,Yes,No
25866032,93.0,17.44855072463768,626.9130434782609,6,0,26,46,Female,No,No
16108052,25.0,8.785365853658536,467.1219512195122,3,1,16,41,Male,Yes,No
21276610,85.1,18.50572327044025,630.343396226415,5,2,45,53,Female,No,No
19358700,18.2,11.61827160493827,577.0962962962963,3,4,15,27,Male,No,No
26258112,25.6,7.775792349726776,406.54754098360655,6,2,49,61,Male,No,No
7769493,91.5,19.983333333333334,839.0,6,3,15,39,Male,No,No
13884399,90.9,16.083333333333336,785.0,3,1,56,35,Male,No,No
10227762,53.0,19.6858024691358,641.1481481481482,6,4,25,54,Male,No,No
2323771,20.3,17.49962962962963,389.97777777777776,3,1,31,45,Male,Yes,No
2985470,60.0,16.27027027027027,736.2162162162163,5,5,15,37,Male,Yes,No
172495,89.3,22.6,756.0,7,4,8,56,Male,Yes,No
4397578,40.1,14.894421768707485,473.665306122449,7,3,20,49,Male,Yes,No
24334022,64.0,22.73076923076923,643.8461538461538,4,3,37,52,Female,No,No
10199669,62.5,8.947619047619048,416.8571428571429,6,0,35,56,Female,No,No
27444157,42.3,14.004108527131782,420.24651162790695,2,0,54,43,Female,Yes,No
26203838,85.9,17.622962962962962,577.3777777777777,6,1,30,45,Female,Yes,No
7653122,54.9,16.437777777777775,626.2666666666667,8,4,36,48,Male,Yes,No
16149501,43.1,15.907441860465116,714.446511627907,5,5,59,43,Female,Yes,No
5750686,36.1,10.854102564102565,471.2461538461539,7,3,4,52,Female,Yes,No
11193309,34.7,17.667037037037037,520.0222222222222,7,3,15,36,Male,Yes,No
26677894,44.1,17.05640211640212,603.384126984127,7,4,16,63,Male,Yes,No
4708626,94.4,15.666666666666666,760.0,8,1,57,46,Male,No,No
17315701,33.0,12.81060606060606,708.6363636363636,8,4,26,22,Female,No,No
14965825,55.9,10.07880341880342,484.7282051282051,4,1,9,39,Male,No,No
6911380,86.5,25.016666666666666,781.0,6,4,59,56,Female,No,No
12967743,55.1,15.16108843537415,549.665306122449,7,4,14,49,Male,Yes,No
4791310,39.5,9.032183908045976,421.9310344827586,4,3,46,58,Female,Yes,No
4573215,86.6,18.83040404040404,769.8242424242424,3,2,26,33,Male,No,No
2491879,42.6,14.371884057971014,562.3130434782609,5,5,26,46,Male,No,No
26871047,69.3,18.151045751633987,549.0627450980392,5,0,21,51,Female,No,No
28441232,31.8,13.021075268817205,541.2645161290322,6,1,42,31,Male,Yes,No
7237038,72.5,15.666666666666666,580.0,1,0,34,32,Male,No,No
13587406,52.4,17.898271604938273,653.8962962962963,6,1,10,27,Male,No,No
21684523,15.0,15.602469135802469,396.14814814814815,5,2,54,54,Male,Yes,No
27215108,52.0,13.834408602150537,650.0645161290322,3,2,45,31,Male,No,No
503820,34.4,10.169887005649716,550.193220338983,7,2,10,59,Female,No,No
12286537,117.3,16.96666666666667,778.0,4,3,35,53,Female,No,No
16598444,71.5,22.6,636.0,4,3,4,40,Female,Yes,No
26655341,106.1,19.94877192982456,776.9263157894736,1,2,37,38,Male,No,No
14115166,114.4,22.5,750.0,3,0,0,53,Female,Yes,No
25163382,29.8,18.186666666666667,551.2,3,1,33,40,Male,Yes,No
6309187,47.2,13.048803418803418,542.928205128205,5,3,25,39,Male,No,Yes
11791128,36.9,18.39095238095238,443.45714285714286,2,1,24,56,Female,No,No
10886623,80.2,19.28952380952381,677.3714285714286,4,1,30,35,Female,No,No
10882977,87.8,18.186666666666667,791.2,1,3,28,32,Female,No,No
17443502,83.8,22.490270270270273,689.4162162162163,2,1,48,37,Female,No,No
25453313,75.3,21.19777777777778,671.8666666666667,2,4,20,48,Female,Yes,No
7311181,42.7,13.922105263157896,535.3263157894737,3,1,45,38,Male,Yes,No
25763941,25.8,11.472136752136752,448.32820512820507,2,3,37,39,Male,No,No
13078482,71.7,19.65,759.0,4,5,6,35,Female,Yes,No
6594112,91.5,21.233333333333334,794.0,3,4,15,53,Male,No,Yes
23357676,73.1,17.53322033898305,571.9932203389831,6,2,22,59,Female,No,Yes
10293427,31.6,10.70437908496732,582.2627450980392,3,3,6,51,Male,Yes,No
24932431,55.7,21.46333333333333,567.8,8,3,33,40,Male,No,No
22487075,102.7,15.914108527131782,714.8465116279069,8,2,41,43,Male,No,No
16629673,39.3,13.473603603603605,688.4162162162163,7,3,61,37,Male,No,No
26796075,72.0,14.277777777777779,676.6666666666667,3,1,37,48,Male,No,No
9327970,53.8,23.17,730.2,4,4,46,40,Male,No,No
23448261,46.4,15.554444444444444,453.26666666666665,5,0,47,30,Female,No,No
17186,50.5,13.717204301075268,523.0322580645161,4,1,44,62,Female,No,No
11736556,93.0,16.95,777.0,8,5,8,37,Female,No,No
4922960,50.1,19.236969696969698,434.21818181818185,4,1,23,44,Male,No,No
8662225,44.6,11.19,551.4,4,2,10,50,Female,Yes,No
15728094,54.7,16.70020202020202,522.0121212121212,6,0,6,66,Male,Yes,No
4490936,113.4,23.156969696969696,789.4181818181819,8,1,7,44,Female,No,No
18463582,41.6,16.061604938271607,603.6962962962963,2,1,56,27,Female,No,No
17236813,55.4,16.422962962962963,685.3777777777777,7,4,26,45,Male,No,No
27338385,29.5,9.898550724637682,533.9130434782609,2,2,7,46,Male,Yes,Yes
10551660,104.7,18.872857142857143,772.3714285714286,3,0,44,35,Female,No,No
21184995,93.5,22.233333333333334,674.0,6,1,3,40,Female,Yes,No
16307426,31.5,13.709523809523809,642.5714285714286,8,4,13,35,Male,Yes,No
2339312,107.1,23.5,810.0,3,3,0,22,Male,No,No
7504404,88.6,20.53333333333333,752.0,3,5,5,44,Male,No,No
13548301,45.2,16.984901960784313,719.0941176470589,2,5,40,34,Male,No,No
22603154,72.7,15.853383084577114,651.2029850746269,7,4,13,67,Female,Yes,Yes
13393069,40.0,19.46153846153846,507.69230769230774,3,1,58,26,Female,Yes,No
19463895,80.0,17.936879432624114,656.2127659574468,1,2,17,47,Male,Yes,No
9293544,126.8,14.089135802469135,665.3481481481481,8,0,45,54,Male,Yes,No
27121483,78.8,18.1,786.0,4,2,12,22,Female,Yes,Yes
11826788,67.9,23.666666666666664,820.0,2,4,11,38,Female,Yes,No
7826731,47.1,9.520952380952382,511.25714285714287,7,2,12,56,Male,Yes,No
5007593,43.1,16.21156862745098,612.6941176470589,3,3,36,34,Female,Yes,No
6714975,76.1,21.926936936936936,715.6162162162162,5,4,42,37,Female,No,No
10751873,40.7,17.260952380952382,495.65714285714284,7,0,11,56,Female,No,No
722223,50.3,23.10333333333333,726.2,7,4,11,32,Male,Yes,No
5369433,45.3,14.434102564102565,506.04615384615386,3,4,5,52,Female,Yes,No
29530262,71.4,18.560000000000002,633.6,3,2,53,40,Female,No,No
13086851,53.9,22.59095238095238,635.4571428571429,5,5,16,56,Male,Yes,No
22418326,45.2,14.827619047619047,529.6571428571428,3,1,46,56,Female,No,Yes
27857863,71.3,21.30410852713178,618.246511627907,5,3,25,43,Female,Yes,No
7394369,85.9,15.343333333333334,740.6,6,3,2,50,Female,Yes,Yes
9097867,101.8,18.661269841269842,759.6761904761904,2,1,32,42,Male,No,Yes
25162282,73.6,19.337712418300654,620.2627450980392,6,1,18,51,Male,Yes,Yes
18945457,88.1,22.934444444444445,656.0666666666666,7,2,38,48,Male,No,No
3388514,20.8,7.458888888888889,267.5333333333333,7,1,29,60,Male,No,No
16596095,23.9,8.493333333333334,449.6,3,1,7,50,Male,Yes,No
15541029,92.5,16.163636363636364,789.8181818181818,7,5,20,44,Male,No,No
23789911,52.3,18.816296296296297,468.97777777777776,7,2,29,45,Male,No,No
19664810,35.0,17.264367816091955,495.86206896551727,2,1,23,29,Female,No,No
16170418,72.3,13.900952380952381,534.0571428571428,7,1,25,56,Male,Yes,No
24882303,44.9,17.03727272727273,662.2363636363636,1,2,20,22,Male,No,No
12591011,81.2,22.14437908496732,548.6627450980393,7,1,53,51,Female,No,No
16672837,97.4,14.02111111111111,661.2666666666667,1,1,54,48,Male,Yes,No
27011209,78.2,19.572105263157894,574.3263157894737,4,1,47,38,Male,No,No
6958354,113.4,16.43108843537415,745.865306122449,3,1,41,49,Male,No,No
15568970,117.3,18.55,753.0,3,5,58,24,Male,Yes,Yes
10587885,39.2,19.68877192982456,521.3263157894737,7,0,29,38,Female,No,Yes
29044033,55.5,22.49855072463768,689.9130434782609,3,3,52,46,Female,No,No
18401384,92.6,18.89,713.4,3,2,17,50,Female,No,Yes
3595475,39.4,17.753939393939394,585.2363636363636,6,0,57,22,Male,No,No
26872199,87.7,17.735555555555557,704.1333333333333,2,5,12,60,Male,Yes,No
3839736,49.1,11.543603603603604,512.6162162162162,7,0,17,37,Male,No,No
17357369,39.0,10.354421768707482,381.265306122449,4,0,62,49,Male,No,No
26192749,69.4,22.81757575757576,649.0545454545455,4,1,2,55,Male,Yes,No
17430519,103.2,26.032032520325203,781.9219512195123,3,3,14,41,Female,No,No
19859200,90.5,19.82156862745098,829.2941176470588,4,1,35,34,Male,No,No
9939997,100.2,22.666666666666664,820.0,6,3,48,39,Male,No,No
3799176,46.9,13.472962962962962,568.3777777777777,1,2,26,45,Female,Yes,No
8765526,122.9,24.766666666666666,826.0,7,2,1,29,Female,Yes,Yes
3420642,75.4,22.214421768707485,792.865306122449,2,4,23,49,Male,No,No
23106564,101.0,16.05,783.0,7,1,50,43,Male,No,No
5288130,75.6,16.916666666666664,775.0,8,5,3,40,Female,No,No
27950661,120.4,27.022962962962964,841.3777777777777,5,4,53,45,Male,Yes,No
29331214,114.1,18.583333333333336,815.0,5,4,7,50,Male,No,No
4985882,34.6,16.114242424242427,486.8545454545455,2,4,55,55,Female,Yes,No
23055913,73.3,20.9,774.0,2,4,48,52,Female,No,No
20155176,57.4,20.29238993710692,557.5433962264151,2,2,3,53,Female,No,No
20989491,87.1,18.556666666666665,693.4,8,3,32,50,Male,No,No
16184983,90.5,23.394117647058824,743.6470588235294,6,3,55,68,Female,Yes,No
27497848,110.4,25.35,801.0,3,2,1,39,Male,No,No
26513354,81.1,18.03770114942529,662.2620689655173,6,1,27,29,Male,Yes,No
26754995,74.6,19.054102564102564,723.2461538461539,6,4,41,52,Male,No,No
17739091,25.2,11.096666666666668,425.8,7,3,15,40,Male,Yes,No
23630002,15.2,15.873939393939393,772.4363636363636,7,4,54,22,Male,Yes,No
11443743,39.9,20.11877192982456,667.1263157894737,5,3,22,38,Male,Yes,No
18620689,44.7,14.768888888888888,466.1333333333333,1,3,31,60,Male,Yes,Yes
16502932,82.4,22.02521739130435,721.5130434782609,7,3,13,46,Female,No,No
20798015,65.2,15.152222222222223,669.1333333333333,6,2,8,60,Female,Yes,No
20163207,101.4,24.195470085470085,731.7282051282051,5,1,13,39,Female,Yes,No
2991530,54.3,20.71090909090909,582.6545454545455,5,4,24,55,Male,Yes,No
23822051,51.6,19.78126984126984,526.8761904761905,5,1,19,42,Female,No,No
25110131,68.2,19.413333333333334,564.8,5,1,43,32,Male,Yes,No
1227759,49.9,9.843870967741935,530.6322580645161,2,3,48,62,Male,Yes,No
17199517,75.7,18.9,774.0,5,1,30,20,Male,Yes,No
17855263,43.3,18.477936507936505,448.6761904761904,2,1,6,42,Female,Yes,No
22620259,109.6,16.95,837.0,1,2,33,51,Male,No,No
3684763,5.8,14.64156862745098,458.49411764705883,4,2,19,34,Female,Yes,No
13879068,39.7,8.794285714285714,407.65714285714284,2,1,23,56,Female,No,No
25147021,52.5,16.08888888888889,545.3333333333333,8,2,3,60,Male,No,No
28901665,30.7,19.89296296296296,533.5777777777778,4,3,54,45,Male,No,No
348571,25.0,16.167441860465118,490.04651162790697,7,4,32,43,Female,No,No
1268246,114.5,19.566666666666666,814.0,8,3,21,28,Male,Yes,No
22961804,73.6,13.787435897435898,587.2461538461539,5,1,22,52,Female,Yes,No
21437378,75.0,22.24040404040404,734.4242424242425,2,2,12,33,Female,No,No
28616552,65.8,19.590212765957446,635.4127659574468,3,1,16,47,Female,No,No
10325303,76.0,16.566666666666666,574.0,5,0,6,50,Male,No,No
11200269,78.9,17.98108843537415,658.865306122449,8,2,14,49,Female,No,No
6126958,45.9,9.476666666666667,508.6,5,0,41,50,Male,No,No
5937769,112.7,18.683333333333334,821.0,1,3,34,50,Male,Yes,No
17766925,96.4,26.983333333333334,779.0,1,4,25,26,Male,No,No
20913915,73.8,18.967619047619046,538.0571428571428,6,2,52,56,Female,No,No
23281402,127.9,25.883333333333333,833.0,8,1,11,59,Male,Yes,No
5869956,92.2,16.332032520325207,739.9219512195123,3,2,16,41,Male,No,No
24058001,90.9,22.41077519379845,684.646511627907,3,2,53,43,Male,No,No
14453714,83.6,14.29077519379845,617.446511627907,7,1,8,43,Female,Yes,No
16154729,95.1,22.57687943262411,754.6127659574468,2,5,47,47,Male,Yes,Yes
11276437,78.7,21.46238993710692,687.7433962264151,7,1,29,53,Female,Yes,No
4343067,94.0,18.689181286549708,641.3508771929825,7,3,18,57,Female,Yes,No
1557471,45.1,10.179181286549706,430.75087719298244,5,1,48,57,Male,Yes,No
16482584,116.0,17.9,774.0,3,4,39,38,Female,No,No
18963916,77.1,18.028271604938272,721.6962962962963,8,2,49,27,Female,No,No
18332357,34.7,14.094285714285714,425.65714285714284,4,1,56,56,Male,No,No
25114104,67.9,18.290952380952383,617.4571428571429,5,1,22,56,Male,No,No
24670895,20.2,14.37322033898305,262.39322033898304,1,1,33,59,Male,Yes,No
15836685,50.2,21.668235294117647,640.0941176470589,3,2,59,34,Male,Yes,No
17420617,36.2,14.698803418803417,581.928205128205,5,2,44,39,Female,No,No
13026162,62.1,18.190537634408603,551.4322580645162,3,1,4,62,Male,Yes,No
11720663,68.9,19.581568627450984,814.8941176470589,4,4,14,34,Female,No,No
1183783,24.5,12.75354609929078,285.2127659574468,2,0,51,47,Female,Yes,No
10441302,55.7,10.345217391304349,560.7130434782609,3,4,39,46,Female,No,No
17570028,79.2,19.00108843537415,660.065306122449,3,1,23,49,Male,Yes,Yes
10430813,54.5,21.035470085470084,782.1282051282051,3,5,57,39,Female,Yes,No
16450859,100.2,24.03333333333333,782.0,6,2,10,45,Female,Yes,No
15259853,49.9,12.610000000000001,576.6,3,4,3,50,Female,Yes,No
29697704,31.8,13.219056603773584,373.1433962264151,6,2,37,53,Female,No,No
22536495,72.1,21.856666666666666,711.4,7,5,52,40,Male,Yes,No
26009794,110.5,25.883333333333333,833.0,5,5,1,40,Male,No,No
17653998,58.8,17.17246913580247,430.34814814814814,2,0,51,54,Male,Yes,No
210548,80.2,14.814408602150538,708.8645161290323,7,3,6,31,Male,Yes,No
21116513,85.3,23.816666666666666,769.0,6,5,29,32,Male,No,No
279914,50.2,18.89666666666667,713.8,3,4,41,40,Male,No,No
23969300,42.5,17.867441860465114,592.046511627907,4,4,4,43,Female,Yes,No
24319361,98.8,21.766666666666666,766.0,2,3,42,39,Male,Yes,No
22056275,47.1,13.996716417910449,479.80298507462686,6,1,16,67,Male,Yes,No
23882964,24.8,14.703333333333335,642.2,4,4,50,40,Male,No,No
276746,91.5,25.383333333333333,803.0,6,2,24,40,Male,No,No
20232780,54.9,15.180270270270272,610.8162162162163,3,1,42,37,Female,Yes,Yes
28127972,50.0,14.414367816091954,744.8620689655172,8,2,37,29,Male,Yes,No
25472314,80.8,24.672459016393443,760.3475409836066,2,3,5,61,Female,Yes,No
27304114,59.1,17.59793650793651,755.8761904761905,2,4,19,42,Male,Yes,No
27037223,86.6,15.886296296296296,593.1777777777777,8,0,19,45,Male,Yes,No
6394939,51.4,12.871904761904762,652.3142857142857,7,3,44,28,Male,No,No
29857311,16.0,15.283333333333333,497.0,3,5,43,50,Female,No,No
11285358,108.8,21.775847953216374,646.5508771929824,8,0,53,57,Male,No,No
9836469,76.0,19.348550724637683,560.9130434782609,4,2,59,46,Male,Yes,No
8723057,32.4,15.221904761904762,613.3142857142857,4,1,52,28,Male,Yes,No
20777843,37.6,19.03710144927536,662.2260869565217,2,3,27,23,Male,No,No
10758189,54.3,15.317435897435898,499.04615384615386,6,3,47,52,Male,No,No
18845523,58.3,19.923603603603603,535.4162162162163,5,2,24,37,Male,No,Yes
10360339,29.6,15.409135802469136,624.5481481481481,3,4,53,54,Female,No,No
12095201,54.3,14.17354609929078,610.4127659574468,4,1,47,47,Female,No,No
9904453,52.1,18.022183908045978,421.33103448275864,6,0,21,58,Male,Yes,No
21645215,36.9,11.646936936936937,638.8162162162163,5,3,7,37,Female,Yes,No
17493508,117.8,21.477575757575757,748.6545454545454,6,1,39,55,Female,Yes,No
7993868,68.2,16.746666666666666,704.8,3,3,60,32,Male,No,No
7945575,99.0,17.847435897435897,710.8461538461538,4,4,49,52,Male,No,No
23544704,89.2,24.741904761904763,824.5142857142857,5,1,12,28,Female,No,No
11010962,71.2,12.663333333333332,639.8,5,1,14,40,Male,No,No
23351927,93.1,15.842032520325203,770.5219512195122,4,3,44,41,Male,Yes,No
16035934,44.3,20.41040404040404,684.6242424242424,2,3,21,33,Female,No,No
27326509,112.3,18.298571428571428,737.9142857142857,3,0,13,28,Female,Yes,No
15222932,7.7,16.708571428571428,522.5142857142857,1,4,45,28,Male,Yes,No
12955424,50.5,18.432183908045978,505.9310344827586,6,1,35,58,Female,Yes,No
24625214,50.8,13.224421768707483,493.46530612244896,3,2,37,49,Female,No,No
23290726,21.4,11.912136752136751,414.7282051282051,3,2,20,39,Male,No,No
7485262,51.2,20.264108527131782,615.8465116279069,1,5,5,43,Male,No,No
21179750,57.3,18.16855072463768,610.1130434782608,4,4,50,46,Female,Yes,No
13739203,32.2,13.03213675213675,721.928205128205,2,5,50,39,Male,No,No
14969511,87.3,19.387441860465117,743.246511627907,2,4,50,43,Male,Yes,No
22161039,63.1,25.45880341880342,807.5282051282051,5,5,55,39,Male,Yes,No
21210972,69.7,23.676296296296297,760.5777777777778,2,5,17,45,Female,No,No
29493375,53.5,21.774603174603175,646.4761904761905,5,4,44,42,Male,Yes,Yes
25132611,36.2,17.416879432624114,625.0127659574468,3,4,6,47,Male,Yes,No
21796891,36.3,15.2058024691358,552.3481481481481,5,5,21,54,Male,No,No
8752683,41.4,12.360000000000001,681.6,5,4,42,40,Male,No,No
17050377,41.7,14.746666666666666,644.8,7,2,44,32,Male,No,No
20982864,85.1,24.501111111111108,690.0666666666666,8,1,17,48,Female,Yes,No
6789774,49.3,17.637441860465117,518.246511627907,5,3,2,43,Male,Yes,No
6039890,74.3,23.219056603773584,793.143396226415,6,4,2,53,Female,No,No
3337891,41.7,16.777712418300652,466.66274509803924,7,3,37,51,Female,Yes,No
6255612,108.8,16.53333333333333,752.0,2,4,8,36,Male,No,No
24657479,42.6,17.34,440.4,6,2,6,50,Male,No,No
17557034,45.2,20.97855072463768,598.7130434782609,2,3,56,46,Male,Yes,No
10190326,104.0,21.866666666666667,772.0,4,2,22,37,Female,Yes,No
12938801,31.9,13.530212765957447,571.8127659574468,1,2,12,47,Female,Yes,No
18761608,87.3,18.421075268817205,745.2645161290322,4,3,55,31,Female,No,No
8387472,44.7,21.489887005649717,629.393220338983,7,5,51,59,Female,Yes,No
